symbol,mode,signal,entry,exit,days_held,entry_px,exit_px,ret_pct,pnl_eur,reason
NVDA,固定仓位,2023-02-13,2023-02-15,2023-02-16,1,22.7135,22.0839,-2.772,-277.19,t3 日内止损
NVDA,固定仓位,2023-03-29,2023-03-31,2023-04-05,3,27.7201,26.826,-3.226,-322.57,收盘价低于入场价
NVDA,固定仓位,2023-05-15,2023-05-17,2023-05-23,4,30.1162,30.6252,1.69,169.0,收盘价低于 SMA5
NVDA,固定仓位,2023-07-17,2023-07-19,2023-07-20,1,46.9855,46.0458,-2.0,-200.0,t3 日内止损
NVDA,固定仓位,2023-07-25,2023-07-27,2023-08-02,4,45.8108,44.1829,-3.553,-355.34,收盘价低于入场价
NVDA,固定仓位,2023-10-06,2023-10-10,2023-10-13,3,45.7127,45.3764,-0.736,-73.58,收盘价低于入场价
NVDA,固定仓位,2023-12-05,2023-12-07,2023-12-20,9,46.5133,48.0256,3.251,325.14,收盘价低于 SMA5
NVDA,固定仓位,2024-01-05,2024-01-09,2024-01-31,15,53.0457,61.4178,15.783,1578.28,收盘价低于 SMA5
NVDA,固定仓位,2024-02-01,2024-02-05,2024-02-06,1,69.209,67.8248,-2.0,-200.0,t3 日内止损
NVDA,固定仓位,2024-05-20,2024-05-22,2024-05-31,6,94.786,109.4436,15.464,1546.4,收盘价低于 SMA5
NVDA,固定仓位,2024-10-07,2024-10-09,2024-10-15,4,132.4431,131.3947,-0.792,-79.16,收盘价低于入场价
NVDA,固定仓位,2024-11-29,2024-12-03,2024-12-09,4,140.0412,138.603,-1.027,-102.7,收盘价低于入场价
NVDA,固定仓位,2025-01-21,2025-01-23,2025-01-24,1,147.0005,144.0604,-2.0,-200.0,t3 日内止损
NVDA,固定仓位,2025-04-22,2025-04-24,2025-05-20,18,106.281,134.1919,26.261,2626.14,收盘价低于 SMA5
NVDA,固定仓位,2025-07-23,2025-07-25,2025-08-01,5,173.2692,173.4889,0.127,12.68,收盘价低于 SMA5
NVDA,固定仓位,2025-09-29,2025-10-01,2025-10-06,3,187.0015,185.3036,-0.908,-90.79,收盘价低于入场价
NVDA,固定仓位,2025-10-24,2025-10-28,2025-11-04,5,200.7739,198.4369,-1.164,-116.4,收盘价低于入场价
NVDA,固定仓位,2025-12-04,2025-12-08,2025-12-11,3,185.324,180.7096,-2.49,-248.99,收盘价低于入场价
NVDA,固定仓位,2026-02-09,2026-02-11,2026-02-13,2,189.8185,186.0221,-2.0,-200.0,t4 日内止损
NVDA,固定仓位,2026-04-08,2026-04-10,2026-04-21,7,188.4104,199.6473,5.964,596.41,收盘价低于 SMA5
NVDA,固定仓位,2026-06-11,2026-06-15,2026-06-16,1,212.45,208.201,-2.0,-200.0,t3 日内止损
TESLA,复利,2010-09-13,2010-09-15,2010-09-16,1,1.4653,1.4214,-3.0,-300.0,t3 日内止损
TESLA,复利,2010-09-24,2010-09-28,2010-09-30,2,1.4267,1.3839,-3.0,-291.0,t4 日内止损
TESLA,复利,2010-10-20,2010-10-22,2010-11-02,7,1.3813,1.4167,2.558,240.68,收盘价低于 SMA5
TESLA,复利,2010-11-03,2010-11-05,2010-11-17,8,1.6293,1.966,20.663,1993.9,收盘价低于 SMA5
TESLA,复利,2011-03-28,2011-03-30,2011-04-06,5,1.5807,1.766,11.725,1365.21,收盘价低于 SMA5
TESLA,复利,2011-04-20,2011-04-25,2011-05-03,6,1.7593,1.7913,1.819,236.61,收盘价低于 SMA5
TESLA,复利,2011-05-06,2011-05-10,2011-05-11,1,1.8887,1.832,-3.0,-397.36,t3 日内止损
TESLA,复利,2011-06-28,2011-06-30,2011-07-06,3,1.942,1.9307,-0.584,-74.98,收盘价低于入场价
TESLA,复利,2011-07-19,2011-07-21,2011-07-26,3,1.9133,1.8667,-2.439,-311.53,收盘价低于入场价
TESLA,复利,2011-08-26,2011-08-30,2011-09-01,2,1.642,1.5927,-3.0,-373.85,t4 日内止损
TESLA,复利,2011-10-21,2011-10-25,2011-10-26,1,1.8833,1.8268,-3.0,-362.63,t3 日内止损
TESLA,复利,2011-10-27,2011-10-31,2011-11-01,1,1.958,1.8927,-3.337,-391.23,t3 日内止损
TESLA,复利,2011-11-28,2011-11-30,2011-12-08,6,2.1827,2.0593,-5.651,-640.43,收盘价低于入场价
TESLA,复利,2011-12-27,2011-12-29,2012-01-03,2,1.9153,1.8579,-3.0,-320.8,t4 日内止损
TESLA,复利,2012-01-24,2012-01-26,2012-02-10,11,1.9293,2.0733,7.464,774.18,收盘价低于 SMA5
TESLA,复利,2012-09-28,2012-10-02,2012-10-04,2,1.9867,1.9271,-3.0,-334.4,t4 日内止损
TESLA,复利,2012-10-31,2012-11-02,2012-11-09,5,1.928,2.0213,4.841,523.42,收盘价低于 SMA5
TESLA,复利,2012-11-12,2012-11-14,2012-11-23,6,2.092,2.142,2.39,270.93,收盘价低于 SMA5
TESLA,复利,2013-01-23,2013-01-25,2013-01-31,4,2.4653,2.5007,1.433,166.35,收盘价低于 SMA5
TESLA,复利,2013-02-06,2013-02-08,2013-02-11,1,2.616,2.532,-3.211,-378.03,t3 日内止损
TESLA,复利,2013-03-04,2013-03-06,2013-03-14,6,2.5127,2.4567,-2.229,-253.96,收盘价低于入场价
TESLA,复利,2013-03-20,2013-03-22,2013-04-05,9,2.4413,2.758,12.971,1445.12,收盘价低于 SMA5
TESLA,复利,2013-06-04,2013-06-06,2013-06-11,3,6.49,6.298,-2.958,-372.35,收盘价低于入场价
TESLA,复利,2013-06-14,2013-06-18,2013-06-20,2,6.8927,6.6859,-3.0,-366.42,t4 日内止损
TESLA,复利,2013-07-11,2013-07-15,2013-07-16,1,8.484,8.2295,-3.0,-355.42,t3 日内止损
TESLA,复利,2013-08-19,2013-08-21,2013-09-06,11,9.8573,11.1313,12.924,1485.27,收盘价低于 SMA5
TESLA,复利,2013-10-10,2013-10-14,2013-10-21,5,11.9813,11.5067,-3.962,-514.12,收盘价低于入场价
TESLA,复利,2014-02-06,2014-02-10,2014-02-19,6,13.104,12.9093,-1.486,-185.15,收盘价低于入场价
TESLA,复利,2014-03-03,2014-03-05,2014-03-07,2,16.844,16.3387,-3.0,-368.34,t4 日内止损
TESLA,复利,2014-03-28,2014-04-01,2014-04-04,3,14.4647,14.1487,-2.185,-260.18,收盘价低于入场价
TESLA,复利,2014-04-16,2014-04-21,2014-04-25,4,13.6253,13.3233,-2.216,-258.21,收盘价低于入场价
TESLA,复利,2014-05-09,2014-05-13,2014-05-30,12,12.6773,13.8513,9.261,1054.9,收盘价低于 SMA5
TESLA,复利,2014-08-04,2014-08-06,2014-08-18,8,16.5953,17.3293,4.423,550.49,收盘价低于 SMA5
TESLA,复利,2014-08-25,2014-08-27,2014-09-05,6,17.55,18.4927,5.371,698.09,收盘价低于 SMA5
TESLA,复利,2014-09-16,2014-09-18,2014-09-19,1,17.588,17.0604,-3.0,-410.84,t3 日内止损
TESLA,复利,2015-01-21,2015-01-23,2015-01-28,3,13.4193,13.2913,-0.954,-126.71,收盘价低于入场价
TESLA,复利,2015-01-29,2015-02-02,2015-02-09,5,14.0627,14.4987,3.1,407.93,收盘价低于 SMA5
TESLA,复利,2015-04-08,2015-04-10,2015-04-15,3,14.06,13.8553,-1.456,-197.46,收盘价低于入场价
TESLA,复利,2015-04-21,2015-04-23,2015-04-30,5,14.5733,15.07,3.408,455.58,收盘价低于 SMA5
TESLA,复利,2015-05-07,2015-05-11,2015-05-20,7,15.966,16.29,2.029,280.52,收盘价低于 SMA5
TESLA,复利,2015-06-17,2015-06-19,2015-06-29,6,17.5007,17.468,-0.187,-26.33,收盘价低于入场价
TESLA,复利,2015-06-30,2015-07-02,2015-07-07,2,18.668,18.108,-3.0,-422.32,t4 日内止损
TESLA,复利,2015-08-26,2015-08-28,2015-09-01,2,16.5653,16.0227,-3.276,-447.33,t4 日内止损
TESLA,复利,2015-09-08,2015-09-10,2015-09-22,8,16.5653,17.396,5.014,662.3,收盘价低于 SMA5
TESLA,复利,2015-10-15,2015-10-19,2015-10-20,1,15.2067,14.7505,-3.0,-416.1,t3 日内止损
